Time,Timestamp,BatteryLevel,BatteryPercent,WirelessSignal,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12,Sensor 13,,Overall Quality
1722050315.9799,2024-07-26 20:18:35.979,4,100,1.0,4,4,4,4,4,100
1722050316.4799,2024-07-26 20:18:36.479,4,100,1.0,4,4,4,4,4,100
1722050316.9799,2024-07-26 20:18:36.979,4,100,1.0,4,4,4,4,4,100
1722050317.4799,2024-07-26 20:18:37.479,4,100,1.0,4,4,4,4,4,100
1722050317.9799,2024-07-26 20:18:37.979,4,100,1.0,4,4,4,4,4,100
1722050318.4799,2024-07-26 20:18:38.479,4,100,1.0,4,4,4,4,4,100
1722050318.9799,2024-07-26 20:18:38.979,4,100,1.0,4,4,4,4,4,100
1722050319.4799,2024-07-26 20:18:39.479,4,100,1.0,4,4,4,4,4,100
1722050319.9799,2024-07-26 20:18:39.979,4,100,1.0,4,4,4,4,4,100
1722050320.4799,2024-07-26 20:18:40.479,4,100,1.0,4,4,4,4,4,100
1722050320.9799,2024-07-26 20:18:40.979,4,100,1.0,4,4,4,4,4,100
1722050321.4799,2024-07-26 20:18:41.479,4,100,1.0,4,4,4,4,4,100
1722050321.9799,2024-07-26 20:18:41.979,4,100,1.0,4,4,4,4,4,100
1722050322.4799,2024-07-26 20:18:42.479,4,100,1.0,4,4,4,4,4,100
1722050322.9799,2024-07-26 20:18:42.979,4,100,1.0,4,4,4,4,4,100
1722050323.4799,2024-07-26 20:18:43.479,4,100,1.0,4,4,4,4,4,100
1722050323.9799,2024-07-26 20:18:43.979,4,100,1.0,4,4,4,4,4,100
1722050324.4799,2024-07-26 20:18:44.479,4,100,1.0,4,4,4,4,4,100
1722050324.9799,2024-07-26 20:18:44.979,4,100,1.0,4,4,4,4,4,100
1722050325.4799,2024-07-26 20:18:45.479,4,100,1.0,4,4,4,4,4,100
1722050325.9799,2024-07-26 20:18:45.979,4,100,1.0,4,4,4,4,4,100
1722050326.4799,2024-07-26 20:18:46.479,4,100,1.0,4,4,4,4,4,100
1722050326.9799,2024-07-26 20:18:46.979,4,100,1.0,4,4,4,4,4,100
1722050327.4799,2024-07-26 20:18:47.479,4,100,1.0,4,4,4,4,4,100
1722050327.9799,2024-07-26 20:18:47.979,4,100,1.0,4,4,4,4,4,100
1722050328.4799,2024-07-26 20:18:48.479,4,100,1.0,4,4,4,4,4,100
1722050328.9799,2024-07-26 20:18:48.979,4,100,1.0,4,4,4,4,4,100
1722050329.4565,2024-07-26 20:18:49.456,4,100,1.0,4,4,4,4,4,100
1722050329.9799,2024-07-26 20:18:49.979,4,100,1.0,4,4,4,4,4,100
1722050330.4799,2024-07-26 20:18:50.479,4,100,1.0,4,4,4,4,4,100
1722050330.9799,2024-07-26 20:18:50.979,4,100,1.0,4,4,4,4,4,100
1722050331.4799,2024-07-26 20:18:51.479,4,100,1.0,4,4,4,4,4,100
1722050331.9799,2024-07-26 20:18:51.979,4,100,1.0,4,4,4,4,4,100
1722050332.4799,2024-07-26 20:18:52.479,4,100,1.0,4,4,4,4,4,100
1722050332.9799,2024-07-26 20:18:52.979,4,100,1.0,4,4,4,4,4,100
1722050333.4799,2024-07-26 20:18:53.479,4,100,1.0,4,4,4,4,4,100
1722050333.9799,2024-07-26 20:18:53.979,4,100,1.0,4,4,4,4,4,100
1722050334.4799,2024-07-26 20:18:54.479,4,100,1.0,4,4,4,4,4,100
1722050334.9799,2024-07-26 20:18:54.979,4,100,1.0,4,4,4,4,4,100
1722050335.4799,2024-07-26 20:18:55.479,4,100,1.0,4,4,4,4,4,100
1722050335.9799,2024-07-26 20:18:55.979,4,100,1.0,4,4,4,4,4,100
1722050336.4799,2024-07-26 20:18:56.479,4,100,1.0,4,4,4,4,4,100
1722050336.9799,2024-07-26 20:18:56.979,4,100,1.0,4,4,4,4,4,100
1722050337.4799,2024-07-26 20:18:57.479,4,100,1.0,4,4,4,4,4,100
1722050337.9799,2024-07-26 20:18:57.979,4,100,1.0,4,4,4,4,4,100
1722050338.4799,2024-07-26 20:18:58.479,4,100,1.0,4,4,4,4,4,100
1722050338.9799,2024-07-26 20:18:58.979,4,100,1.0,4,4,4,4,4,100
1722050339.4799,2024-07-26 20:18:59.479,4,100,1.0,4,4,4,4,4,100
1722050339.9799,2024-07-26 20:18:59.979,4,100,1.0,4,4,4,4,4,100
1722050340.4799,2024-07-26 20:19:00.479,4,100,1.0,4,4,4,4,4,100
1722050340.9799,2024-07-26 20:19:00.979,4,100,1.0,4,4,4,4,4,100
1722050341.4799,2024-07-26 20:19:01.479,4,100,1.0,4,4,4,4,4,100
1722050341.9799,2024-07-26 20:19:01.979,4,100,1.0,4,4,4,4,4,100
1722050342.4799,2024-07-26 20:19:02.479,4,100,1.0,4,4,4,4,4,100
1722050342.9799,2024-07-26 20:19:02.979,4,100,1.0,4,4,4,4,4,100
1722050343.4799,2024-07-26 20:19:03.479,4,100,1.0,4,4,4,4,4,100
1722050343.9799,2024-07-26 20:19:03.979,4,100,1.0,4,4,4,4,4,100
1722050344.4799,2024-07-26 20:19:04.479,4,100,1.0,4,4,4,4,4,100
1722050344.9799,2024-07-26 20:19:04.979,4,100,1.0,4,4,4,4,4,100
1722050345.4799,2024-07-26 20:19:05.479,4,100,1.0,4,4,4,4,4,100
1722050345.9799,2024-07-26 20:19:05.979,4,100,1.0,4,4,4,4,4,100
1722050346.4799,2024-07-26 20:19:06.479,4,100,1.0,4,4,4,4,4,100
